t,x,y,theta,distance,bearing,half_width,turn,forward,reward,dopamine_depression,DNa02_L,DNa02_R,LC4_L,LC4_R,bearing0,seed,graph,side
0.49999999999999994,2.230015689507127,0.7979861008934677,0.487218976020813,22.724179964290144,-8.66149656991007,6.316178582889339,-0.040981728583574295,0.4308490455150604,0.05839514678859179,9.357929229736328e-06,0.054654743522405624,0.04099416732788086,0.11134575307369232,0.07558558136224747,-35.0,0,malecns,left
0.5499999999999999,2.438707524910569,1.09414131520316,0.56132972240448,22.380396400981912,-4.1247719445652535,6.41360507544885,0.0006493963301181793,0.43306276202201843,0.06095925735816583,1.1026859283447266e-05,0.048218198120594025,0.04843466356396675,0.09668565541505814,0.089420385658741,-35.0,0,malecns,left
0.6,2.689993316307664,1.1628412711434066,0.5772906541824341,22.137381734016763,-3.4518613616717175,6.484311347355031,0.0006493963301181793,0.43306276202201843,0.06283941865995936,1.2993812561035156e-05,0.048218198120594025,0.04843466356396675,0.09668565541505814,0.089420385658741,-35.0,0,malecns,left
0.65,2.922702247276902,1.3573607909493148,0.5323730707168579,21.834610883687198,-5.978750219519981,6.574620394537308,0.0006493963301181793,0.43306276202201843,0.06526323876162157,1.4841556549072266e-05,0.048218198120594025,0.04843466356396675,0.09668565541505814,0.089420385658741,-35.0,0,malecns,left
0.7000000000000001,3.1757075134664774,1.5225578057579696,0.5954948663711548,21.532969404582985,-2.408971291833325,6.667135033883968,0.0006493963301181793,0.43306276202201843,0.06777098160549329,1.6748905181884766e-05,0.048218198120594025,0.04843466356396675,0.09668565541505814,0.089420385658741,-35.0,0,malecns,left
0.7500000000000001,3.4950064960867167,1.604454945307225,0.5313950777053833,21.228009392894464,-6.416962211797198,6.763358746306094,-0.020255886018276215,0.4397668242454529,0.07040428338642875,2.008676528930664e-05,0.0654044821858406,0.058652520179748535,0.12927491962909698,0.10226629674434662,-35.0,0,malecns,left
0.8000000000000002,3.7169446293264627,1.9058683621697128,0.5842853784561157,20.869902080362877,-3.0900500975018588,6.879967639047057,0.0006493963301181793,0.43306276202201843,0.07362742060634096,2.2172927856445312e-05,0.048218198120594025,0.04843466356396675,0.09668565541505814,0.089420385658741,-35.0,0,malecns,left
0.8500000000000002,3.9673718754202127,1.9760442483238876,0.6024972200393677,20.627169715151748,-2.3044506792828656,6.961326745842036,0.023104000836610794,0.4418365955352783,0.07589562678215496,2.6524066925048828e-05,0.06085221841931343,0.06855355203151703,0.11345382779836655,0.12157298624515533,-35.0,0,malecns,left
0.9000000000000002,4.1992484871298075,2.1634702193550766,0.5502380132675171,20.32922441173645,-5.267544205626507,7.063868281304749,0.0006493963301181793,0.43306276202201843,0.07877551518008111,2.872943878173828e-05,0.048218198120594025,0.04843466356396675,0.09668565541505814,0.089420385658741,-35.0,0,malecns,left
0.9500000000000003,4.449430638924241,2.335280369501561,0.605507493019104,20.025979816577532,-2.1359094236224223,7.1713911606943705,0.023104000836610794,0.4418365955352783,0.08181886184333549,3.349781036376953e-05,0.06085221841931343,0.06855355203151703,0.11345382779836655,0.12157298624515533,-35.0,0,malecns,left
1.0000000000000002,4.789008313789964,2.4273256766609848,0.546085000038147,19.6994256890422,-5.918316341272714,7.290910605489355,-0.020255886018276215,0.4397668242454529,0.08522774853590204,3.74913215637207e-05,0.0654044821858406,0.058652520179748535,0.12927491962909698,0.10226629674434662,-35.0,0,malecns,left
1.0500000000000003,4.987652475014329,2.7184276091866195,0.5908116102218628,19.365508999109085,-3.025091545632762,7.417327659139639,0.023104000836610794,0.4418365955352783,0.08886040489913125,4.26173210144043e-05,0.06085221841931343,0.06855355203151703,0.11345382779836655,0.12157298624515533,-35.0,0,malecns,left
1.1000000000000003,5.256613427773118,2.8015577304176986,0.6100670099258423,19.100708199273832,-2.2065115989369417,7.520747581401901,0.023104000836610794,0.4418365955352783,0.09185091321506116,4.786252975463867e-05,0.06085221841931343,0.06855355203151703,0.11345382779836655,0.12157298624515533,-35.0,0,malecns,left
1.1500000000000004,5.48278539814055,2.9987813937477767,0.5523000955581665,18.801339445481915,-5.453668594640135,7.641207790778259,-0.020255886018276215,0.4397668242454529,0.09535319582803807,5.221366882324219e-05,0.0654044821858406,0.058652520179748535,0.12927491962909698,0.10226629674434662,-35.0,0,malecns,left
1.2000000000000004,5.726603681221604,3.1766349780373275,0.6161729097366333,18.499591762405384,-1.8101624471586604,7.766606610866412,0.023104000836610794,0.4418365955352783,0.0990184611172036,5.799531936645508e-05,0.06085221841931343,0.06855355203151703,0.11345382779836655,0.12157298624515533,-35.0,0,malecns,left
1.2500000000000004,6.061336690559983,3.274972866754979,0.5542694330215454,18.17374670758678,-5.746523819450715,7.9067402185020175,-0.020255886018276215,0.4397668242454529,0.10313480722882229,6.276369094848633e-05,0.0654044821858406,0.058652520179748535,0.12927491962909698,0.10226629674434662,-35.0,0,malecns,left
1.3000000000000005,6.269256288185716,3.577122877817601,0.5973802804946899,17.825207085068996,-2.9128648203442253,8.062360665620401,0.023104000836610794,0.4418365955352783,0.10772744644600525,6.890296936035156e-05,0.06085221841931343,0.06855355203151703,0.11345382779836655,0.12157298624515533,-35.0,0,malecns,left
1.3500000000000005,6.535253698006272,3.658623408060521,0.6151093244552612,17.564217488649124,-2.2090247443527176,8.182975699418884,0.023104000836610794,0.4418365955352783,0.11129987029322563,7.539987564086914e-05,0.06085221841931343,0.06855355203151703,0.11345382779836655,0.12157298624515533,-35.0,0,malecns,left
1.4000000000000006,6.761991674080491,3.8587245452217758,0.5553015470504761,17.262550439503173,-5.566145911389526,8.326981537691633,-0.020255886018276215,0.4397668242454529,0.11557694215826025,8.07046890258789e-05,0.0654044821858406,0.058652520179748535,0.12927491962909698,0.10226629674434662,-35.0,0,malecns,left
1.4500000000000006,7.02041738666594,4.0377563941292465,0.6197160482406616,16.94851551342915,-1.9249603534946402,8.48239673600404,0.023104000836610794,0.4418365955352783,0.12020406495656016,8.7738037109375e-05,0.06085221841931343,0.06855355203151703,0.11345382779836655,0.12157298624515533,-35.0,0,malecns,left
1.5000000000000007,7.3714262787252665,4.137395809870213,0.5642672777175903,16.609767818157113,-5.5649729016334675,8.656705727170836,-0.020255886018276215,0.4397668242454529,0.12540321949994293,9.351968765258789e-05,0.0654044821858406,0.058652520179748535,0.12927491962909698,0.10226629674434662,-35.0,0,malecns,left
0.05,0.0,0.0,0.0,25.0,35.0,5.739170477266787,0.24754469096660614,0.42685750126838684,0.04393693362340741,1.1324882507324219e-06,0.0,0.08251489698886871,0.0008402534876950085,0.1782505214214325,35.0,1,malecns,right
0.1,0.12301131524145603,-0.03157093236222863,-0.028824806213378906,24.881166830478055,33.45138292899236,5.766673629044241,0.24754469096660614,0.42685750126838684,0.0445944505954018,2.3245811462402344e-06,0.0,0.08251489698886871,0.0008402534876950085,0.1782505214214325,35.0,1,malecns,right
0.15000000000000002,0.3734962288290262,-0.15829046489670873,-0.1987287998199463,24.60340344946325,23.81061095937602,5.832001755506147,0.1869412176311016,0.41841116547584534,0.04616998205281647,2.9206275939941406e-06,0.0,0.0623137392103672,0.010520372539758682,0.12489762902259827,35.0,1,malecns,right
0.2,0.6470069233328104,-0.18796918215230107,-0.2616145610809326,24.36315586073123,20.521235682532563,5.889714145469505,0.21169797331094742,0.4254299998283386,0.04757753977393538,4.172325134277344e-06,0.011417762376368046,0.08198375254869461,0.019478630274534225,0.16458502411842346,35.0,1,malecns,right
0.25,0.8475878778845072,-0.2156573128886521,-0.3568066358566284,24.18398123744662,15.289762173757055,5.933506023069153,0.13156415149569511,0.41749122738838196,0.048655148204686784,4.76837158203125e-06,0.013801881112158298,0.05765659734606743,0.023823758587241173,0.10693613439798355,35.0,1,malecns,right
0.3,1.1857837978750467,-0.3029525768943131,-0.3879375457763672,23.85880716635943,13.810236023253935,6.01467070930078,0.16369356215000153,0.43022531270980835,0.050673565454085884,6.020069122314453e-06,0.022094203159213066,0.07665872573852539,0.0400526188313961,0.143289715051651,35.0,1,malecns,right
0.35,1.4243586603552103,-0.5999394548125565,-0.48112165927886963,23.491378265128375,8.227773753906263,6.109101579003595,0.11866897344589233,0.43343254923820496,0.053055206093372075,7.569789886474609e-06,0.031799376010894775,0.07135570049285889,0.055115342140197754,0.13342499732971191,35.0,1,malecns,right
0.39999999999999997,1.619549686089158,-0.6668556821532547,-0.5746114253997803,23.29399344446245,3.018501693093242,6.161067478688907,0.08135325461626053,0.43425726890563965,0.05438052527092078,9.119510650634766e-06,0.03812333941459656,0.06524109095335007,0.06723304837942123,0.12016253173351288,35.0,1,malecns,right
0.44999999999999996,1.886984521523118,-0.8880743277259171,-0.5550268888473511,22.947638217757227,4.085358202247818,6.254426552997668,0.08135325461626053,0.43425726890563965,0.056786606778092885,1.0788440704345703e-05,0.03812333941459656,0.06524109095335007,0.06723304837942123,0.12016253173351288,35.0,1,malecns,right
0.49999999999999994,2.0879761520773172,-1.1071440470404923,-0.6577608585357666,22.656463290440165,-1.9517652806700028,6.335133858927263,0.03516925871372223,0.434687077999115,0.05889153532475174,1.239776611328125e-05,0.04546203091740608,0.05718511715531349,0.08385031670331955,0.10609377175569534,35.0,1,malecns,right
0.5499999999999999,2.4226254764944315,-1.2049897206015885,-0.6226511001586914,22.327975688721757,0.3576074922019359,6.428726109364226,0.03516925871372223,0.434687077999115,0.06136000986870856,1.4424324035644531e-05,0.04546203091740608,0.05718511715531349,0.08385031670331955,0.10609377175569534,35.0,1,malecns,right
0.6,2.582445317879319,-1.5077976477332413,-0.6820745468139648,22.02112280107015,-3.4396257803909407,6.518692884052103,0.0006493963301181793,0.43306276202201843,0.06375929190873414,1.621246337890625e-05,0.048218198120594025,0.04843466356396675,0.09668565541505814,0.089420385658741,35.0,1,malecns,right
0.65,2.8035528007894754,-1.6382018816657364,-0.7278907299041748,21.76545688572826,-6.004522347296273,6.5956021296310885,0.0006493963301181793,0.43306276202201843,0.065829835871948,1.817941665649414e-05,0.048218198120594025,0.04843466356396675,0.09668565541505814,0.089420385658741,35.0,1,malecns,right
0.7000000000000001,3.0077974144369364,-1.8399384510703385,-0.6683481335639954,21.481917553010792,-2.712042727711207,6.683051665283116,0.0006493963301181793,0.43306276202201843,0.06820484373643361,2.008676528930664e-05,0.048218198120594025,0.04843466356396675,0.09668565541505814,0.089420385658741,35.0,1,malecns,right
0.7500000000000001,3.2104696575552225,-2.081108380574733,-0.740580677986145,21.1769037380009,-7.062277016103991,6.779757092505479,-0.040981728583574295,0.4308490455150604,0.0708554801473594,2.193450927734375e-05,0.054654743522405624,0.04099416732788086,0.11134575307369232,0.07558558136224747,35.0,1,malecns,right
0.8000000000000002,3.5544714275747538,-2.2023039353080094,-0.6847735047340393,20.82648075866137,-3.5888262813172105,6.894381307207605,0.0006493963301181793,0.43306276202201843,0.07402813207598691,2.396106719970703e-05,0.048218198120594025,0.04843466356396675,0.09668565541505814,0.089420385658741,35.0,1,malecns,right
0.8500000000000002,3.6994623485952616,-2.4851029408164322,-0.7003355026245117,20.544362403736958,-4.885734457745002,6.989525211646259,0.0006493963301181793,0.43306276202201843,0.07668529572954547,2.6226043701171875e-05,0.048218198120594025,0.04843466356396675,0.09668565541505814,0.089420385658741,35.0,1,malecns,right
0.9000000000000002,3.947503024712205,-2.599787284154445,-0.7316567301750183,20.27566470280717,-6.540556331391997,7.082623527102301,-0.020255886018276215,0.4397668242454529,0.07930468379380867,2.9921531677246094e-05,0.0654044821858406,0.058652520179748535,0.12927491962909698,0.10226629674434662,35.0,1,malecns,right
0.9500000000000003,4.152305299416184,-2.7956247818656266,-0.6672940850257874,19.995336043843924,-2.970592861814538,7.182439536516972,0.0006493963301181793,0.43306276202201843,0.0821328676805735,3.230571746826172e-05,0.048218198120594025,0.04843466356396675,0.09668565541505814,0.089420385658741,35.0,1,malecns,right
1.0000000000000002,4.3639518562704325,-3.0495470059104264,-0.7387248277664185,19.67611225131161,-7.311204773803581,7.299596329760863,-0.040981728583574295,0.4308490455150604,0.08547647975966889,3.457069396972656e-05,0.054654743522405624,0.04099416732788086,0.11134575307369232,0.07558558136224747,35.0,1,malecns,right
1.0500000000000003,4.696674520149827,-3.164768983144313,-0.6754753589630127,19.3377387968849,-3.4012260511504735,7.428039441968956,0.0006493963301181793,0.43306276202201843,0.0891693998187896,3.707408905029297e-05,0.048218198120594025,0.04843466356396675,0.09668565541505814,0.089420385658741,35.0,1,malecns,right
1.1000000000000003,4.85206669010222,-3.441610385198146,-0.6933270692825317,19.05142736896583,-4.8334967894582235,7.540314643987184,0.0006493963301181793,0.43306276202201843,0.09241847068524388,3.981590270996094e-05,0.048218198120594025,0.04843466356396675,0.09668565541505814,0.089420385658741,35.0,1,malecns,right
1.1500000000000004,5.092127019539475,-3.570992757100612,-0.7265802621841431,18.780536972354707,-6.643595039027076,7.649722284590547,-0.020255886018276215,0.4397668242454529,0.09560146626481467,4.4226646423339844e-05,0.0654044821858406,0.058652520179748535,0.12927491962909698,0.10226629674434662,35.0,1,malecns,right
1.2000000000000004,5.309975320473313,-3.778251696843654,-0.6589804291725159,18.483272428025384,-2.9095774756418677,7.773506306105355,0.023104000836610794,0.4418365955352783,0.09922065670026661,4.988908767700195e-05,0.06085221841931343,0.06855355203151703,0.11345382779836655,0.12157298624515533,35.0,1,malecns,right
1.2500000000000004,5.516762429848313,-4.035352278966457,-0.7215472459793091,18.16689917486926,-6.787199877018054,7.909739529655158,-0.020255886018276215,0.4397668242454529,0.10322312239059216,5.459785461425781e-05,0.0654044821858406,0.058652520179748535,0.12927491962909698,0.10226629674434662,35.0,1,malecns,right
1.3000000000000005,5.8651186767965555,-4.1489501488395035,-0.6664173007011414,17.815869461724724,-3.2939379236912316,8.066614431558962,0.023104000836610794,0.4418365955352783,0.10785325964633306,6.091594696044922e-05,0.06085221841931343,0.06855355203151703,0.11345382779836655,0.12157298624515533,35.0,1,malecns,right
1.3500000000000005,6.0153471771627665,-4.430705119390041,-0.6944097876548767,17.53208344742976,-5.3722638800663844,8.198077136991465,-0.020255886018276215,0.4397668242454529,0.11174783369804825,6.604194641113281e-05,0.0654044821858406,0.058652520179748535,0.12927491962909698,0.10226629674434662,35.0,1,malecns,right
1.4000000000000006,6.263578588142991,-4.559420634526759,-0.7261663675308228,17.254586666490248,-7.078522994037968,8.330852125357966,-0.020255886018276215,0.4397668242454529,0.1156920530101574,7.140636444091797e-05,0.0654044821858406,0.058652520179748535,0.12927491962909698,0.10226629674434662,35.0,1,malecns,right
1.4500000000000006,6.4766909424215555,-4.762948561925441,-0.6572262048721313,16.963717757258742,-3.286894642607251,8.474739180965685,0.023104000836610794,0.4418365955352783,0.11997586041345396,7.832050323486328e-05,0.06085221841931343,0.06855355203151703,0.11345382779836655,0.12157298624515533,35.0,1,malecns,right
1.5000000000000007,6.685567075386643,-5.029084731359035,-0.7271224856376648,16.641378506210252,-7.642004384707832,8.640136200674245,-0.020255886018276215,0.4397668242454529,0.12490868691901093,8.416175842285156e-05,0.0654044821858406,0.058652520179748535,0.12927491962909698,0.10226629674434662,35.0,1,malecns,right
0.05,0.0,0.0,0.0,25.0,-35.0,5.739170477266787,-0.1949036568403244,0.4225628674030304,0.04393693362340741,1.0132789611816406e-06,0.06496788561344147,0.0,0.166319340467453,0.0013592311879619956,-35.0,1,malecns,left
0.1,0.09250352717936039,-0.11863223137333989,0.03936934471130371,24.99272174983329,-33.08871986163723,5.740847423347386,-0.1949036568403244,0.4225628674030304,0.043976924811574676,2.086162567138672e-06,0.06496788561344147,0.0,0.166319340467453,0.0013592311879619956,-35.0,1,malecns,left
0.15000000000000002,0.19180178083479404,-0.04103727312758565,0.034146666526794434,24.866837989204956,-33.374477528822865,5.770007794030653,-0.1949036568403244,0.4225628674030304,0.04467439551944274,3.0994415283203125e-06,0.06496788561344147,0.0,0.166319340467453,0.0013592311879619956,-35.0,1,malecns,left
0.2,0.5855046454817057,-0.05403393181040883,0.13284921646118164,24.554317308648756,-28.275257973560485,5.843700970115601,-0.1363796778023243,0.4155150353908539,0.046454141208650435,3.3974647521972656e-06,0.045459892600774765,0.0,0.11854613572359085,0.005182017106562853,-35.0,1,malecns,left
0.25,0.7533958498388529,-0.04025594564154744,0.13405001163482666,24.41037548691433,-28.41125776250925,5.878280852888172,-0.19653412699699402,0.421665221452713,0.04729754271625546,4.172325134277344e-06,0.06551137566566467,0.0,0.16248764097690582,0.005182017106562853,-35.0,1,malecns,left
